Sample,tissue,APOBEC3A,APOBEC3B,APOBEC3C,APOBEC3D,APOBEC3F,APOBEC3G,APOBEC3H
TCGA-F4-6855-01A-11R-1928-07-tumor,Colorectal,0.0762999436411,0.790766820964,15.014220598900001,0.6833716759749999,1.0266602225299999,0.758718581488,0.239695266594
TCGA-G4-6323-01A-11R-1723-07-tumor,Colorectal,0.0817069578032,1.1177822107100002,20.7745345648,1.65465877039,1.56210281114,0.908368724657,0.374021366963
TCGA-A6-6142-01A-11R-1774-07-tumor,Colorectal,0.530382902316,11.1012941128,13.6068767298,0.7005231217260001,0.9931339265420001,0.663527967675,0.148893654194
TCGA-AA-3844-01A-01R-1022-07-tumor,Colorectal,0.118046730291,5.99479400109,8.95580076734,1.89579801982,1.05892504945,1.53110115526,0.29667379699
TCGA-AG-3598-01A-01R-0826-07-tumor,Colorectal,0.19154115668,3.9967042408199998,11.3438856647,1.4788934101299998,1.7646364181799998,2.10709320105,0.401149344926
TCGA-G4-6303-01A-11R-1774-07-tumor,Colorectal,0.303840855215,3.57184705181,6.561890419349999,0.7775187711229999,1.44697278697,0.897650843433,0.17726652155900002
TCGA-DM-A1HB-01A-21R-A180-07-tumor,Colorectal,0.0071729549913200005,0.811792371375,9.25518899035,0.418692006201,0.730393553897,0.375242605833,0.10816196879000001
TCGA-A6-5659-01B-04R-A277-07-tumor,Colorectal,0.0,0.43929895901999994,7.42614780371,0.306818821084,0.28902673645599997,0.272024644179,0.0416122515139
TCGA-D5-5539-01A-01R-1653-07-tumor,Colorectal,0.18850036074700002,2.7573716874799996,5.20509832193,0.806715941852,0.633279479338,0.508385147067,0.118434279414
TCGA-AA-3538-01A-01R-0821-07-tumor,Colorectal,0.478468221636,4.46292747871,3.63408068627,0.460362064359,0.254310412207,0.747887494443,0.06937392034789999
TCGA-EI-6514-01A-11R-1736-07-tumor,Colorectal,0.10681834224400001,3.7708070928099997,15.119259556,0.768917719578,0.914375755822,0.95916851109,0.0464633187626
TCGA-AA-A03F-01A-11R-A16W-07-tumor,Colorectal,0.137240845237,1.57881260331,8.555442343360001,0.921886392827,0.648824933666,0.964196202303,0.323355228885
TCGA-EI-6512-01A-11R-1736-07-tumor,Colorectal,0.522456718277,6.42183627309,7.61409287955,0.661559536471,0.9246613689480001,0.749170747457,0.213367815642
TCGA-G5-6572-01A-11R-1830-07-tumor,Colorectal,0.0396427371568,2.3566603626099996,19.776909065799998,1.43981175217,1.6838650013,1.47054929734,0.194277932023
TCGA-AG-3878-01A-02R-0905-07-tumor,Colorectal,0.14184914933599999,3.55032485204,6.928774723260001,1.33069272225,1.41860087735,1.67117492028,0.300791631417
TCGA-AA-3660-01A-01R-1723-07-tumor,Colorectal,0.178442249829,8.19883786598,4.703390699280001,0.64295301805,0.584037850999,0.582898262369,0.14948639314200002
TCGA-CM-5860-01A-01R-1653-07-tumor,Colorectal,0.140391543185,3.07006538384,6.08909708398,0.7154176516949999,0.748812635642,1.28981834436,0.220519090614
TCGA-AG-A020-01A-21R-A083-07-tumor,Colorectal,0.04985000819469999,4.38112160627,1.5711774406799999,0.354101551333,0.410916600554,0.244259556105,0.156603143249
TCGA-AA-3975-01A-01R-1022-07-tumor,Colorectal,0.410678100569,7.15047756117,12.949821377200001,1.6822217503,0.738884560759,1.5512603743200002,0.488895095868
TCGA-A6-2674-01A-02R-A278-07-tumor,Colorectal,3.62571960441,1.5768374788,2.1683797745599995,0.803761558837,0.493443281299,1.7598934191099997,0.356378936267
TCGA-AG-4008-01A-01R-1119-07-tumor,Colorectal,1.08016351439,12.6451805917,13.9702469998,1.06606519843,1.5029520819799997,2.14211505964,0.177042753062
TCGA-AZ-6607-01A-11R-1839-07-tumor,Colorectal,0.32763621501999995,2.96096045207,20.844848484,1.5886429943399998,1.5886617211899998,3.5318391020199997,1.00867955118
TCGA-AG-3608-01A-01R-0826-07-tumor,Colorectal,0.253897063508,6.582472968559999,10.8840710174,1.73716700838,1.73302547435,1.8829893161400002,0.552194498942
TCGA-AA-3511-11A-01R-1839-07-healthy,Colorectal,0.163398515315,3.60140324709,30.9304459977,2.7166528009900004,1.82228152983,2.0879298366900003,0.119773332169
TCGA-NH-A50V-01A-11R-A28H-07-tumor,Colorectal,0.350632724213,2.4994354156200003,4.17195827203,0.8636764966480001,0.709094686066,1.1498935697600001,0.354631869164
TCGA-AG-A032-01A-01R-A00A-07-tumor,Colorectal,0.06165616319950001,2.24927927014,11.246976847300001,0.914013251549,0.8071974678720001,0.8707830837799999,0.19369202348099998
TCGA-DT-5265-01A-21R-1830-07-tumor,Colorectal,0.143324001529,3.1846955985400003,27.3516513596,3.31982313955,3.23850351537,3.47004909313,0.288160294682
TCGA-AA-A01D-01A-01R-A00A-07-tumor,Colorectal,0.25359632492,5.24899680754,6.760091752899999,0.570623759794,0.777316205064,0.853630816484,0.20485787398400002
TCGA-A6-3810-01A-01R-1022-07-tumor,Colorectal,0.349585846248,0.6688765217880001,15.0535669495,2.04305639677,0.8997028797700001,1.96483398073,0.202748183103
TCGA-CM-5861-01A-01R-1653-07-tumor,Colorectal,0.0400759543147,0.581481805484,6.3938355047,0.7550026348029999,1.33111009023,0.745042411402,0.17625731465999997
TCGA-AA-3492-01A-01R-1410-07-tumor,Colorectal,0.196405776421,17.2206222924,29.582139014899997,5.25905985112,2.09991821892,2.1143762445700003,0.333183324316
TCGA-AG-A01L-01A-01R-A002-07-tumor,Colorectal,0.08195451201939999,2.72647878555,4.30317898996,0.28474765129,0.506666960026,0.28345983035100003,0.154475411145
TCGA-G4-6304-01A-11R-1928-07-tumor,Colorectal,0.158602137049,0.0438330800704,10.1893712192,1.7633815598900002,2.23021413442,1.50093338864,0.5314629564419999
TCGA-DM-A1D7-01A-11R-A155-07-tumor,Colorectal,0.0408062991771,4.37292440564,2.9763257368900002,0.7183512046089999,0.7370433253890001,0.517508269431,0.256384901304
TCGA-G4-6314-01A-11R-1723-07-tumor,Colorectal,0.050670545358300005,5.47201802413,17.2070375207,0.6807373738089999,1.16704800182,1.0150274592200001,0.191017019912
TCGA-AA-3561-01A-01R-0821-07-tumor,Colorectal,0.153031593449,2.23627101471,3.8735511160100002,0.655765933303,0.8069560782870001,0.7360541864769999,0.216336029588
TCGA-AA-A00U-01A-01R-A002-07-tumor,Colorectal,0.0626440158675,2.05159151966,3.3722398577200003,0.483675800313,0.288564384011,0.451395273852,0.354231629294
TCGA-AA-3534-11A-01R-A32Z-07-healthy,Colorectal,1.25449258906,11.0795100842,18.5449440295,2.7878732290599997,1.79840999652,2.0240671191799997,0.394097192248
TCGA-CI-6621-01A-11R-1830-07-tumor,Colorectal,0.631398321609,3.9161912208999996,12.4157825392,1.56001282761,1.39536542194,1.8618689950799998,0.457737576817
TCGA-AA-A02K-01A-03R-A32Y-07-tumor,Colorectal,0.254256790931,0.237158826351,1.10365537572,0.12514903881699999,0.312066487728,0.267945120641,0.16474102326099999
TCGA-DM-A288-01A-11R-A16W-07-tumor,Colorectal,0.09979884604469999,5.91623981948,3.0805191001999996,0.20547974588399998,0.637148832644,0.115059615682,0.0418022344744
TCGA-AF-6672-01A-11R-1830-07-tumor,Colorectal,0.08794699399669999,2.1191816215599997,3.96470697768,1.15097388695,0.799579780399,0.53232602967,0.227934565376
TCGA-A6-3809-01A-01R-A278-07-tumor,Colorectal,0.970304382458,0.448217458407,4.10597241092,0.83051301406,0.819991432473,3.2521589664999997,0.783822450783
TCGA-A6-2671-11A-01R-A32Z-07-healthy,Colorectal,0.749228655546,18.9587761828,21.1851774394,1.82135622164,1.13842978855,1.19306639356,0.22371725365400003
TCGA-F4-6809-01A-11R-1839-07-tumor,Colorectal,0.121357933254,1.9721432241999999,15.3337342082,2.57864388409,1.2063173217299998,1.4271372533700002,0.50324253761
TCGA-CM-6675-01A-11R-1839-07-tumor,Colorectal,0.0563984549702,0.36239576840800003,20.512866583,0.844780157925,2.46804996977,0.914380891225,0.07087000096979999
TCGA-FF-8043-01A-11R-2213-07-tumor,Colorectal,0.0704185161899,0.0125110654894,10.3958163618,1.25828382031,0.8487457432100001,2.43124824237,1.40315949835
TCGA-AG-3894-01A-01R-1119-07-tumor,Colorectal,0.042432532333800003,5.98963392727,35.9853321664,1.7298467955599999,1.66656977395,0.935616331757,0.119971116599
TCGA-EI-6885-01A-11R-1928-07-tumor,Colorectal,1.11930571932,11.0112555816,29.9710192893,1.7595097494999998,1.72882610084,1.16903050338,0.43854779901
TCGA-DM-A0X9-01A-11R-A155-07-tumor,Colorectal,0.0594470450174,1.8187409551299998,4.68580257226,0.809661745627,1.0377011633600002,1.07689401121,0.537846070604
TCGA-CM-5341-01A-01R-1410-07-tumor,Colorectal,0.55545873426,1.5598887075799999,7.43660295464,1.84276136875,1.6290368542200002,4.93467103139,0.9456591493459999
TCGA-AG-3581-01A-01R-0821-07-tumor,Colorectal,0.137187120145,3.6804228168,8.150316990930001,1.4526510437399998,0.9265299156,0.813420661454,0.147761666919
TCGA-AG-3892-01A-01R-1119-07-tumor,Colorectal,0.567874197378,1.3310069886700002,17.4170460722,2.99499786758,2.81178975778,3.47500372013,0.988044536003
TCGA-AG-3883-01A-02R-0905-07-tumor,Colorectal,0.40969817644699996,10.2269888607,7.468590477519999,0.8676448386750001,1.21322581087,1.2399116429100001,0.165479325122
TCGA-A6-3807-01A-01R-1022-07-tumor,Colorectal,0.751089629385,6.123598887669999,5.9124098245,0.567030861005,0.789084292932,1.29891407854,0.0
TCGA-AA-3489-01A-21R-1839-07-tumor,Colorectal,1.5802900210799997,3.0911498243299995,23.108666772800003,3.5822519509699995,2.4438496177799998,5.01807528355,1.08446947385
TCGA-AG-3593-01A-01R-0821-07-tumor,Colorectal,0.245809217154,4.38178265895,13.2152111826,1.00588608725,1.05780607437,1.59410927956,0.8494270549609999
TCGA-AY-A69D-01A-11R-A37K-07-tumor,Colorectal,0.178813636813,6.893944738260001,2.2328617073599997,0.637211055773,0.950411492964,0.46682661441100004,0.181485450977
TCGA-A6-2675-11A-01R-1723-07-healthy,Colorectal,1.3441429988999998,9.9801284445,20.1444182372,1.06879528784,1.2110987454100002,1.15792546359,0.170164779953
TCGA-A6-2672-01B-03R-2302-07-tumor,Colorectal,1.3326120777700001,4.66758482471,11.5149218245,3.2757219543700002,3.3231331058899998,6.02013587123,1.79416425681
TCGA-AM-5820-01A-01R-1653-07-tumor,Colorectal,0.035455940377800005,3.36228345996,4.22772455857,0.624163866722,0.9799488222130001,0.42921580629,0.568060282169
TCGA-AF-2690-01A-02R-1736-07-tumor,Colorectal,0.47026720506,3.4059356193700006,15.902130793,2.50321499574,1.87115390765,4.66034100276,1.1123487790200002
TCGA-A6-3810-01B-04R-A277-07-tumor,Colorectal,0.212121444653,0.158285559016,7.59680812129,1.41505423919,0.647984558686,1.16470774742,0.519773842077
TCGA-D5-6539-01A-11R-1723-07-tumor,Colorectal,0.468652762817,4.46851510876,8.40674997006,1.5197608061,0.7385400879809999,0.8695725699519999,0.23924330188200002
TCGA-SS-A7HO-01A-21R-A37K-07-tumor,Colorectal,0.26647449119000005,8.19678907995,11.3717847273,0.650155876462,2.02213205964,0.318743360034,0.06697008795369999
TCGA-AA-3520-01A-01R-0821-07-tumor,Colorectal,0.334025828332,5.10720019764,9.91405336772,0.8192183206820001,0.7574217779510001,1.4101583504,0.296283595507
TCGA-AA-3947-01A-01R-1022-07-tumor,Colorectal,0.16845724577399998,2.3045590932900004,5.14499991909,2.14609235799,2.97120234399,2.9132540193199996,0.47628559416599997
TCGA-AA-3864-01A-01R-1022-07-tumor,Colorectal,0.153808657798,4.63871823094,3.15318664643,0.8194163798630001,0.9508904775570001,1.0224087884100002,0.10871727070999998
TCGA-AG-4015-01A-01R-1119-07-tumor,Colorectal,0.11794723562100001,3.0559904798799997,3.0266147985100003,0.491763503799,0.443229849341,0.841395873907,0.0741059370086
TCGA-AA-3552-01A-01R-0821-07-tumor,Colorectal,0.559728107843,4.62222054423,10.004172619,1.949938775,1.1236136039799998,2.31346895425,1.0128259977299998
TCGA-AG-A01W-01A-21R-A083-07-tumor,Colorectal,0.137536176623,5.152873376790001,8.76086654661,1.36987653168,1.1378870183299998,1.04059962016,0.421266382715
TCGA-AA-3845-01A-01R-1022-07-tumor,Colorectal,0.345384556487,4.72499189143,50.575918110100005,4.1174181886,6.48116996677,9.38754464609,0.7378142995649999
TCGA-AA-A00N-01A-02R-A00A-07-tumor,Colorectal,0.400754714971,1.58317508584,4.911700514700001,0.939191576789,0.857295440271,1.00900561026,0.22217040906100002
TCGA-AA-3688-01A-01R-0905-07-tumor,Colorectal,0.199988938612,6.28019061734,5.36893654306,0.725735890982,0.678802677509,1.01595040844,0.219891914517
TCGA-D5-6532-01A-11R-1723-07-tumor,Colorectal,0.17526831669799997,7.236806610610001,11.7179868676,0.6252017129590001,0.682005674165,0.344781122667,0.0330361863129
TCGA-AF-3400-01A-01R-0821-07-tumor,Colorectal,6.141033032389999,2.54580799761,6.96145818758,0.870000894624,0.6829587528740001,1.8512164250599998,0.35398117934699996
TCGA-AA-A01R-01A-21R-A083-07-tumor,Colorectal,0.20206400769400001,5.848462510369999,11.420573233599999,2.1615038445400003,1.17573579307,3.97095484666,2.14671533092
TCGA-AA-A01X-01A-21R-A083-07-tumor,Colorectal,0.0169507109643,2.1924349953599997,19.5877435354,1.7275738349400003,1.68903743806,1.7954886745900003,0.255602087634
TCGA-AA-3521-01A-01R-0821-07-tumor,Colorectal,0.191672959304,1.31107943524,3.9494798214099998,0.665959977465,0.470506270322,0.7147408742370001,0.09032071103910001
TCGA-AG-3612-01A-01R-0826-07-tumor,Colorectal,0.35581238074199995,8.284836061510001,6.21926707801,0.787540723269,0.805132518546,1.26484973191,0.298074640302
TCGA-5M-AATE-01A-11R-A41B-07-tumor,Colorectal,0.06987294309780001,4.48398556485,9.86925319035,0.9969784508059999,0.59968313323,0.338341855159,0.0790217744963
TCGA-DM-A28K-01A-21R-A32Y-07-tumor,Colorectal,0.0292913135624,3.29073076829,1.20915540244,0.325668765643,0.5681177658250001,0.160409415747,0.128825585308
TCGA-EI-6917-01A-11R-1928-07-tumor,Colorectal,0.462160476925,1.93416527504,8.00447138906,1.18945034336,2.10756093051,2.2550206391799996,0.677539819889
TCGA-AH-6544-01A-11R-1830-07-tumor,Colorectal,0.0660129351866,1.9938174501900003,12.8544914532,0.550462283116,1.14545561362,0.587113630062,0.0
TCGA-AA-3660-11A-01R-1723-07-healthy,Colorectal,0.451894440696,15.588326033800001,26.886951181500002,2.5121424546,1.53093749095,2.4061789447799997,0.29139577149
TCGA-DC-5869-01A-01R-1660-07-tumor,Colorectal,0.10148581671700001,6.97968704471,7.99943043227,0.413727169195,0.8267118523039999,0.7502916766590001,0.019128981280499998
TCGA-AA-3496-01A-21R-1839-07-tumor,Colorectal,1.05447789736,4.27503395935,9.247293193680001,1.53857889144,1.58221625389,2.965121368,0.547757453056
TCGA-AA-3980-01A-02R-1022-07-tumor,Colorectal,0.308695582762,1.77561015385,6.5222074697800005,1.28706044349,0.505177179008,1.8851570592500002,0.7273223262909999
TCGA-CM-6165-01A-11R-1653-07-tumor,Colorectal,0.23433225550700001,5.51071803628,41.961273284499995,2.16127246666,1.9445266681599997,1.97097823308,0.381460421161
TCGA-AG-3599-01A-02R-0826-07-tumor,Colorectal,0.103417966641,3.51555632172,17.379392964,0.9262511322700001,2.06851883,1.65434615284,0.38986341381399997
TCGA-DC-6156-01A-11R-1660-07-tumor,Colorectal,0.278496992901,5.087888428359999,17.4616408167,1.53040710511,1.7112733494499999,3.7699624799800002,1.86443062526
TCGA-F4-6459-01A-11R-1774-07-tumor,Colorectal,0.18508348330899999,8.74695170805,43.6294106958,1.55968807271,2.43591851568,0.986908298791,0.149512454143
TCGA-A6-2685-01A-01R-1410-07-tumor,Colorectal,0.464169364981,4.826010016640001,8.46712125807,1.16977245829,1.4449440567700003,1.5733349987099998,0.244974565576
TCGA-AA-A02E-01A-01R-A00A-07-tumor,Colorectal,0.08363645693369999,3.6925760408599997,4.88138037265,0.813656203231,1.14058508704,0.5243150163220001,0.23646854370499998
TCGA-DM-A28G-01A-11R-A16W-07-tumor,Colorectal,0.0240395950874,3.6873391578699994,34.8802069854,2.2347472076,1.4978551162399998,0.7275349404350001,0.302080283593
TCGA-AF-5654-11A-11R-1660-07-healthy,Colorectal,0.34927453311499995,8.00892859903,15.6815883647,1.395571343,0.6906642636720001,0.646496498124,0.102866375535
TCGA-AY-6386-01A-21R-1723-07-tumor,Colorectal,0.33057995908000004,8.14271094883,6.239256814630001,0.910361352933,0.9216879241600001,0.865484274974,0.173085430214
TCGA-A6-6138-01A-11R-1774-07-tumor,Colorectal,1.11401514714,2.0025254729900004,12.564676473599999,1.40512565468,1.7158347753799998,2.76030566259,0.688169202194
TCGA-F4-6463-01A-11R-1723-07-tumor,Colorectal,0.110310185557,5.0635421712,55.8856068404,2.39716898468,2.4507160645700004,1.64753706481,0.264629012834
TCGA-EI-7002-01A-11R-1928-07-tumor,Colorectal,0.189797217743,5.9737611642,54.308763641000006,2.8744942082700002,1.56627963074,1.4233827648500001,0.192633147394
TCGA-A6-5665-11A-01R-1653-07-healthy,Colorectal,13.756326421099999,30.3176328092,6.20523449725,1.35927676817,1.10358747269,0.808054467685,0.0378804832844
TCGA-AA-3819-01A-01R-0905-07-tumor,Colorectal,0.0478885912091,1.5484988132100002,15.814858873399999,1.2127762202799999,1.19585581959,0.9316938784729999,0.210617928723
TCGA-DC-6157-01A-11R-1660-07-tumor,Colorectal,0.0319298041535,5.26821559796,9.96570204625,1.07487388646,1.23084372125,0.796067273411,0.12036847033399999
TCGA-F4-6806-01A-11R-1839-07-tumor,Colorectal,0.219448318884,2.30277503133,23.8714292657,1.3978513004,1.33674283263,0.996208457508,0.232670474788
TCGA-A6-2678-11A-01R-A32Z-07-healthy,Colorectal,1.6682327557499999,13.953953161400001,16.6830557597,2.1064683382599996,1.33683664715,1.05953414254,0.139134456613
TCGA-AA-3966-01A-01R-1113-07-tumor,Colorectal,2.3221148925099997,8.93393579102,10.5400594714,2.6313210436900003,2.0048580928099997,2.8023946567,0.724241206058
TCGA-AA-A03J-01A-21R-A16W-07-tumor,Colorectal,0.182228513581,3.2735776226700004,10.5890415539,1.48202977372,1.17813375838,1.75078366551,0.496139342333
TCGA-CM-4750-01A-01R-1410-07-tumor,Colorectal,0.23559306355700002,12.8243948621,19.9865286078,0.654846888646,1.09402697388,1.28496607704,0.13663615418299999
TCGA-AA-3524-01A-02R-0821-07-tumor,Colorectal,0.40401507486599997,1.94703942132,2.11290708511,0.561493642358,0.587703606746,0.567687848595,0.19038120434300002
TCGA-AA-3519-01A-02R-0821-07-tumor,Colorectal,0.34911771919,3.27614237119,11.0743456233,1.99960462817,1.22344898878,1.8249859050200001,0.11964531383600001
TCGA-CM-6161-01A-11R-1653-07-tumor,Colorectal,0.148830207832,5.0302504682,67.8206824022,2.18197846962,2.0758241354599996,2.61546481132,0.330033977587
TCGA-AA-3867-01A-01R-1022-07-tumor,Colorectal,0.066958706126,2.8035779770700002,6.05109011245,0.516989617044,0.779215936065,1.10971717028,0.0
TCGA-AG-3725-01A-11R-1736-07-tumor,Colorectal,0.08336657349530001,0.9331252229520001,3.69718032505,0.339860461033,0.333492008532,0.547853205095,0.251419191433
TCGA-AA-3684-01A-02R-0905-07-tumor,Colorectal,0.170286425372,4.447385660119999,9.261817039330001,1.0781238397,0.9289066726440001,1.27611785439,0.21398102372900002
TCGA-BM-6198-01A-11R-1736-07-tumor,Colorectal,0.8575025822910001,1.1458675598899999,9.06068670512,1.3185244739,1.0748636789200001,1.5894295985799998,0.6877871622849999
TCGA-AY-4071-01A-01R-1113-07-tumor,Colorectal,0.403767477641,1.9368791615099998,9.00954542018,1.60328438778,0.615312172677,2.11973166598,0.4711312192
TCGA-D5-7000-01A-11R-A32Z-07-tumor,Colorectal,0.521358537993,0.808004203503,4.85919705844,0.7877438346950001,0.752564337322,1.13396474699,0.377963300925
TCGA-A6-5660-01A-01R-1653-07-tumor,Colorectal,0.0535194544205,4.6592411111,6.47116296102,0.396695869622,0.8693527170559999,0.586182275259,0.16813066017
TCGA-AZ-4682-01B-01R-A32Z-07-tumor,Colorectal,0.08960628560480001,5.01483278772,10.3408928764,0.802548398458,0.7223366659899999,0.474573223843,0.154823330404
TCGA-DC-6160-01A-11R-1660-07-tumor,Colorectal,0.143107384594,1.4238279024200002,4.983319925869999,0.754755742862,0.512423993353,0.742458114132,0.248992593893
TCGA-A6-5662-01A-01R-1653-07-tumor,Colorectal,0.026482820679799998,5.56616930724,8.38381446296,0.6297812468289999,0.892459620773,0.717512549726,0.0665563454973
TCGA-AG-3575-01A-01R-0821-07-tumor,Colorectal,0.676865098242,6.827912378150001,17.447530980699998,3.30985703246,2.3931419459,10.0716260754,1.48845394505
TCGA-QG-A5Z2-01A-11R-A28H-07-tumor,Colorectal,0.036246831420699996,1.79414933223,6.74539898374,3.04938254888,2.25670402182,1.96515247023,0.368935374777
TCGA-A6-2676-01A-01R-0826-07-tumor,Colorectal,0.513344160319,7.32919002362,41.992587017800005,5.95482453281,2.4045027802,3.52442108855,0.58055900721
TCGA-AA-3560-01A-01R-0821-07-tumor,Colorectal,0.350749766331,6.60557584349,7.0648357197500005,0.742805904245,0.728886885527,1.48394767948,0.2361162353
TCGA-NH-A8F7-01A-11R-A41B-07-tumor,Colorectal,0.252870462852,1.37442743135,2.9387890909900003,0.564031955779,1.062648731,0.24699766149,0.0176530938628
TCGA-AA-A01Q-01A-01R-A002-07-tumor,Colorectal,0.114537763496,3.7321187835900003,2.77939011476,1.4432568290799999,0.933034089707,1.16866320008,0.3022478536
TCGA-CM-6172-01A-11R-1653-07-tumor,Colorectal,0.304778576241,4.328440698630001,4.87843190648,1.02022692022,1.2728391786700002,0.7566088407100001,0.20384587067200002
TCGA-AA-3956-01A-02R-1022-07-tumor,Colorectal,0.40477459302900004,2.9485230639599997,3.5321641385199998,1.0447342442899998,0.567779572569,0.87500778361,0.32698132591999995
TCGA-AA-3655-01A-02R-1723-07-tumor,Colorectal,0.202250441054,0.20122638818799998,30.115514121300002,4.30059139219,1.4930911107499998,2.07673823343,0.20967114069
TCGA-CL-5918-01A-11R-1660-07-tumor,Colorectal,0.128836857422,2.34183255688,12.679644229,0.596851296267,1.00194149059,0.758400663375,0.112081649068
TCGA-D5-6922-01A-11R-1928-07-tumor,Colorectal,0.434912559255,9.73598558282,13.9083234954,1.75835481717,1.08700578197,1.14528278805,0.342810082678
TCGA-AY-6196-01A-11R-1723-07-tumor,Colorectal,0.530718508562,2.8201673106,24.636678073000002,4.10141424585,3.0354175883499996,6.101352070750001,1.65966680751
TCGA-F5-6464-01A-11R-1736-07-tumor,Colorectal,0.39930094190300003,5.48516119832,14.8152075342,1.32008934183,1.30030332944,2.05592663186,0.855271801655
TCGA-NH-A6GB-01A-11R-A37K-07-tumor,Colorectal,0.450264133191,2.1188447321400004,4.3887992062,0.47355555349399997,0.38059657469400004,0.547176750566,0.18350255165600002
TCGA-CA-6715-01A-21R-1839-07-tumor,Colorectal,0.0542365010021,0.009636051037,56.0546528091,1.6726518642500001,2.0400132329900003,0.948000849435,0.0730213939494
TCGA-F4-6856-01A-11R-1928-07-tumor,Colorectal,0.045671367339699995,4.92267965693,3.6687494967900003,0.930942181578,1.39516025165,0.960957724686,0.22956159698800002
TCGA-AG-3582-01A-01R-0821-07-tumor,Colorectal,0.0256675417043,2.48991399811,8.848798472510001,1.45067499554,0.42938107858999996,1.0542328597700001,0.290283277404
TCGA-A6-2679-01A-02R-1410-07-tumor,Colorectal,0.062151499752199996,2.5507683553400002,5.82468505272,1.9578821367900001,1.0849098315799999,1.2897974602,0.702893220219
TCGA-G4-6586-01A-11R-1774-07-tumor,Colorectal,0.026671561956599997,0.895607417473,9.06846357123,1.60626730888,1.5325206367700002,2.78672342886,1.62549418601
TCGA-AA-3856-01A-01R-0905-07-tumor,Colorectal,0.242572368359,3.45046719937,13.8023505437,1.47491386744,1.5658151128100002,2.01227989651,0.514375579668
TCGA-AG-3600-01A-01R-0826-07-tumor,Colorectal,0.121402042302,3.62362045251,4.77448642306,0.7686251896330001,0.470929082046,0.86604130177,0.648350954933
TCGA-AZ-4315-01A-01R-1410-07-tumor,Colorectal,0.068299869567,2.2934491011900002,3.1051961281700002,0.9703143748790001,1.4074997797,1.64378024919,0.30038839517
TCGA-A6-2686-11A-01R-A32Z-07-healthy,Colorectal,6.82123341528,21.5576385199,7.26650602502,1.4594439567500002,1.2502823034000001,1.0304133661200001,0.14199817039999998
TCGA-CK-4952-01A-01R-1723-07-tumor,Colorectal,0.27928560028,5.13641250134,1.5013200253499999,0.39990864700199996,0.6093973893819999,0.24149447945,0.063808874884
TCGA-5M-AATA-01A-31R-A41B-07-tumor,Colorectal,0.152578952067,7.100944124489999,11.705554449800001,1.36903598576,1.25577050114,0.7672942923909999,0.378414288542
TCGA-AA-3848-01A-01R-0905-07-tumor,Colorectal,0.0877096454298,4.76324438361,7.46154481863,1.11062123129,0.850583359751,1.02385813824,0.165323216566
TCGA-DM-A28F-01A-11R-A32Y-07-tumor,Colorectal,0.09939061991010001,2.74589053736,3.59397912546,0.38150599891599996,0.5163547231600001,0.42050057886,0.10705176738500001
TCGA-AA-3496-11A-01R-1839-07-healthy,Colorectal,2.0676955543799997,9.07081762025,17.5742864653,0.9841267023479999,1.3905874224099999,2.7553382370499997,0.186860828162
TCGA-DC-4749-01A-01R-1736-07-tumor,Colorectal,0.126921554016,7.96008149504,11.8720167073,0.797970735757,0.705540442572,0.48994352829,0.05126430701759999
TCGA-AY-A54L-01A-11R-A28H-07-tumor,Colorectal,0.05851159128050001,3.6592493179800005,4.1826147561199996,0.14714770208,0.632277895166,0.209604465134,0.0315108672467
TCGA-CM-6677-01A-11R-1839-07-tumor,Colorectal,0.262592163815,3.4720422246199996,5.5510125638300005,0.614646499209,0.512659638886,0.9261653441490001,0.338655399453
TCGA-A6-3809-01B-04R-A277-07-tumor,Colorectal,1.38382971959,0.388619391445,10.047917292000001,0.454956274374,0.21104015952100003,1.19657883344,0.21035239413600001
TCGA-AA-3553-01A-01R-0821-07-tumor,Colorectal,0.448683040418,11.5620507937,13.200528908199999,1.4300595112,1.44895005099,2.38989614717,0.40594517383400003
TCGA-AU-6004-01A-11R-1723-07-tumor,Colorectal,0.300297634325,3.6724690121800005,5.095362450400001,0.7960542200280001,1.41969828541,1.132420507,0.566028634482
TCGA-AF-5654-01A-01R-1660-07-tumor,Colorectal,0.08037398925099999,6.07249651858,40.797978126,0.893619803476,2.05334841648,0.260618628512,0.662796296252
TCGA-CK-4948-01B-11R-1653-07-tumor,Colorectal,0.5089734546679999,26.0596835262,12.7767147563,0.8267880479909999,1.37499535378,0.954507930888,0.11213299132099999
TCGA-AZ-6606-01A-11R-1839-07-tumor,Colorectal,0.08348213330280001,7.433819786639999,13.7474277078,0.9900554578380001,0.8925687211040001,0.26708772285,0.17309029365400003
TCGA-A6-A565-01A-31R-A28H-07-tumor,Colorectal,0.49357471433300004,4.27133466197,11.4781080059,2.65492772175,1.77002560843,1.86423097205,0.25842640918299997
TCGA-AF-3400-11A-01R-A32Z-07-healthy,Colorectal,0.217239286505,10.3206535208,22.6235631642,1.43769362217,0.8532237146580001,0.684288389032,0.14039060981899998
TCGA-AA-A022-01A-21R-A16W-07-tumor,Colorectal,0.110482694714,2.7480822166100003,27.4416195738,5.20353956851,4.01786234014,6.49623659742,1.87423161248
TCGA-AG-4001-01A-02R-1119-07-tumor,Colorectal,0.0970656408904,2.9696557057,6.4976800913999995,0.7374547764239999,0.8048244620300001,1.10789377048,0.329324865064
